id,company_name,roe_percentage,roce_percentage,market_cap_crore,pe_ratio,pb_ratio,roe,roa,debt_equity,sales_cagr,profit_cagr
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1595539.83,9.75,6.26,0.1945,0.1684,1.1551,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1595539.83,9.75,6.26,0.1979,0.1722,1.149,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1595539.83,9.75,6.26,0.2134,0.1842,1.1588,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1595539.83,9.75,6.26,0.2407,0.1918,1.2551,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1595539.83,9.75,6.26,0.2437,0.1934,1.26,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1595539.83,9.75,6.26,0.2524,0.2216,1.1392,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1595539.83,9.75,6.26,0.2608,0.2084,1.2517,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1595539.83,9.75,6.26,0.2623,0.2299,1.1409,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.1179,0.1035,1.1392,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.1429,0.1264,1.1299,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.148,0.1293,1.1451,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.1884,0.1614,1.167,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.1945,0.1684,1.1551,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.1979,0.1722,1.149,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.2134,0.1842,1.1588,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.2407,0.1918,1.2551,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.2437,0.1934,1.26,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.2524,0.2216,1.1392,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.2608,0.2084,1.2517,12.28,9.74
DIVISLAB,Divis Laboratories Ltd,12.2,16.5,1615028.67,69.95,12.34,0.2623,0.2299,1.1409,12.28,9.74
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,-0.0171,-0.0106,1.6225,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0127,0.0049,2.5647,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0185,0.0077,2.4211,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0215,0.0091,2.3554,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0259,0.0103,2.5126,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0288,0.0111,2.6026,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0306,0.0202,1.5134,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0391,0.0198,1.9801,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0413,0.0293,1.4072,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.054,0.0387,1.395,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.0691,0.0461,1.498,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1146903.51,73.08,13.89,0.1268,0.0739,1.7158,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,-0.0171,-0.0106,1.6225,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0127,0.0049,2.5647,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0185,0.0077,2.4211,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0215,0.0091,2.3554,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0259,0.0103,2.5126,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0288,0.0111,2.6026,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0306,0.0202,1.5134,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0391,0.0198,1.9801,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0413,0.0293,1.4072,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.054,0.0387,1.395,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.0691,0.0461,1.498,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1162826.35,11.24,14.12,0.1268,0.0739,1.7158,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,-0.0171,-0.0106,1.6225,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0127,0.0049,2.5647,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0185,0.0077,2.4211,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0215,0.0091,2.3554,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0259,0.0103,2.5126,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0288,0.0111,2.6026,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0306,0.0202,1.5134,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0391,0.0198,1.9801,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0413,0.0293,1.4072,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.054,0.0387,1.395,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.0691,0.0461,1.498,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1276452.77,65.17,7.73,0.1268,0.0739,1.7158,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,-0.0171,-0.0106,1.6225,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0127,0.0049,2.5647,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0185,0.0077,2.4211,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0215,0.0091,2.3554,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0259,0.0103,2.5126,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0288,0.0111,2.6026,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0306,0.0202,1.5134,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0391,0.0198,1.9801,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0413,0.0293,1.4072,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.054,0.0387,1.395,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.0691,0.0461,1.498,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1348234.63,16.81,4.75,0.1268,0.0739,1.7158,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,-0.0171,-0.0106,1.6225,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0127,0.0049,2.5647,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0185,0.0077,2.4211,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0215,0.0091,2.3554,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0259,0.0103,2.5126,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0288,0.0111,2.6026,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0306,0.0202,1.5134,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0391,0.0198,1.9801,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0413,0.0293,1.4072,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.054,0.0387,1.395,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.0691,0.0461,1.498,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1381712.03,46.26,14.32,0.1268,0.0739,1.7158,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,-0.0171,-0.0106,1.6225,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0127,0.0049,2.5647,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0185,0.0077,2.4211,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0215,0.0091,2.3554,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0259,0.0103,2.5126,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0288,0.0111,2.6026,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0306,0.0202,1.5134,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0391,0.0198,1.9801,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0413,0.0293,1.4072,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.054,0.0387,1.395,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.0691,0.0461,1.498,-0.87,16.11
DLF,DLF Ltd,6.95,5.74,1520086.36,38.16,10.93,0.1268,0.0739,1.7158,-0.87,16.11
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.0902,0.0805,1.1207,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1091,0.0964,1.1311,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1174,0.1077,1.0899,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1191,0.063,1.891,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1247,0.0823,1.5146,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1356,0.1198,1.1323,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1479,0.1313,1.1261,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1614,0.1287,1.254,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1684,0.089,1.8912,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1726,0.1427,1.2097,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.1767,0.09,1.9625,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,1847236.39,67.17,4.98,0.2104,0.1032,2.0394,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.0902,0.0805,1.1207,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1091,0.0964,1.1311,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1174,0.1077,1.0899,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1191,0.063,1.891,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1247,0.0823,1.5146,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1356,0.1198,1.1323,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1479,0.1313,1.1261,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1614,0.1287,1.254,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1684,0.089,1.8912,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1726,0.1427,1.2097,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.1767,0.09,1.9625,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2028073.83,37.82,5.35,0.2104,0.1032,2.0394,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.0902,0.0805,1.1207,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1091,0.0964,1.1311,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1174,0.1077,1.0899,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1191,0.063,1.891,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1247,0.0823,1.5146,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1356,0.1198,1.1323,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1479,0.1313,1.1261,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1614,0.1287,1.254,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1684,0.089,1.8912,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1726,0.1427,1.2097,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.1767,0.09,1.9625,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2294356.77,14.9,12.05,0.2104,0.1032,2.0394,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.0902,0.0805,1.1207,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1091,0.0964,1.1311,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1174,0.1077,1.0899,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1191,0.063,1.891,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1247,0.0823,1.5146,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1356,0.1198,1.1323,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1479,0.1313,1.1261,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1614,0.1287,1.254,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1684,0.089,1.8912,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1726,0.1427,1.2097,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.1767,0.09,1.9625,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2664977.29,12.31,5.66,0.2104,0.1032,2.0394,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.0902,0.0805,1.1207,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1091,0.0964,1.1311,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1174,0.1077,1.0899,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1191,0.063,1.891,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1247,0.0823,1.5146,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1356,0.1198,1.1323,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1479,0.1313,1.1261,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1614,0.1287,1.254,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1684,0.089,1.8912,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1726,0.1427,1.2097,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.1767,0.09,1.9625,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,2748638.95,53.49,13.37,0.2104,0.1032,2.0394,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.0902,0.0805,1.1207,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1091,0.0964,1.1311,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1174,0.1077,1.0899,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1191,0.063,1.891,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1247,0.0823,1.5146,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1356,0.1198,1.1323,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1479,0.1313,1.1261,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1614,0.1287,1.254,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1684,0.089,1.8912,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1726,0.1427,1.2097,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.1767,0.09,1.9625,26.71,32.37
DMART,Avenue Supermarts Ltd,14.5,19.4,3053088.97,72.53,11.71,0.2104,0.1032,2.0394,26.71,32.37
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.0753,0.0424,1.7777,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.1054,0.0597,1.7659,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.1107,0.0734,1.5072,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.1136,0.0734,1.5483,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.1299,0.0872,1.4887,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.139,0.087,1.5985,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.1695,0.1048,1.6175,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.1935,0.1399,1.3832,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.1974,0.1438,1.3725,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.2371,0.1266,1.8732,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.2398,0.1141,2.1008,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1574961.99,10.84,10.04,0.2496,0.1234,2.0224,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.0753,0.0424,1.7777,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.1054,0.0597,1.7659,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.1107,0.0734,1.5072,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.1136,0.0734,1.5483,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.1299,0.0872,1.4887,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.139,0.087,1.5985,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.1695,0.1048,1.6175,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.1935,0.1399,1.3832,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.1974,0.1438,1.3725,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.2371,0.1266,1.8732,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.2398,0.1141,2.1008,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1617326.41,15.23,4.3,0.2496,0.1234,2.0224,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.0753,0.0424,1.7777,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.1054,0.0597,1.7659,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.1107,0.0734,1.5072,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.1136,0.0734,1.5483,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.1299,0.0872,1.4887,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.139,0.087,1.5985,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.1695,0.1048,1.6175,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.1935,0.1399,1.3832,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.1974,0.1438,1.3725,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.2371,0.1266,1.8732,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.2398,0.1141,2.1008,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1837884.76,13.03,7.54,0.2496,0.1234,2.0224,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.0753,0.0424,1.7777,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.1054,0.0597,1.7659,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.1107,0.0734,1.5072,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.1136,0.0734,1.5483,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.1299,0.0872,1.4887,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.139,0.087,1.5985,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.1695,0.1048,1.6175,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.1935,0.1399,1.3832,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.1974,0.1438,1.3725,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.2371,0.1266,1.8732,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.2398,0.1141,2.1008,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,1859862.32,28.73,6.38,0.2496,0.1234,2.0224,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.0753,0.0424,1.7777,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.1054,0.0597,1.7659,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.1107,0.0734,1.5072,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.1136,0.0734,1.5483,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.1299,0.0872,1.4887,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.139,0.087,1.5985,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.1695,0.1048,1.6175,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.1935,0.1399,1.3832,8.42,11.18
DRREDDY,Dr Reddys Laboratories Ltd,21.4,26.5,2212619.5,11.34,10.95,0.1974,0.1438,1.3725,8.42,11.18
